Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed
2014,6,12,12,933,20,42.5629893765,977.7135620117,27.9302063117,206.8539123535,6.1618118286
2014,6,12,13,917,19,43.5888984201,977.2872924805,25.1324164403,208.4069519043,5.8923425674
2014,6,12,14,836,18,43.8146860684,976.6664428711,23.5376147351,211.2197570801,5.5471796989
2014,6,12,15,697,17,43.3484288734,976.4342041016,23.1596984847,214.1107177734,5.1831054688
2014,6,12,16,516,17,42.1444706007,976.3826293945,24.087796522,215.9064941406,4.9609594345
2014,6,12,17,314,17,40.3517469308,976.7174072266,26.3651090671,216.5374908447,4.9350056648
2014,6,12,18,108,17,38.4368630115,977.0672607422,29.6521114529,215.8718566895,5.1295399666
2014,6,12,19,0,18,37.1127508997,977.907409668,33.1847660175,215.0539550781,5.2475523949
2014,6,12,20,0,19,36.2592815543,978.4039916992,36.6360010965,215.3814239502,5.4418196678
2014,6,12,21,0,20,35.3412797314,978.9611206055,41.010605809,217.4910583496,5.8121657372
2014,6,12,22,0,21,34.2901878565,979.1284179688,46.5038422104,220.2769165039,6.2890453339
2014,6,12,23,0,22,33.1261050932,979.2395629883,52.6156330943,222.2244110107,6.6091275215
2014,6,13,0,0,22,32.0307645502,978.9172973633,58.1144541097,222.582824707,6.6676325798
2014,6,13,1,0,23,31.0623681639,978.5335693359,63.0112799459,221.9712982178,6.6015062332
2014,6,13,2,0,23,30.2807246003,978.8249511719,67.1481898146,220.7759094238,6.6122698784
2014,6,13,3,0,23,29.6495776987,978.9782714844,70.3187539852,219.8134307861,6.594332695
2014,6,13,4,0,23,29.1374467964,979.4140625,72.6630178918,219.0419769287,6.4303417206
2014,6,13,5,0,23,28.8209929891,979.7199707031,74.2026012864,218.3147735596,6.2543725967
2014,6,13,6,37,23,29.7110969061,980.3151245117,69.2360383635,217.558807373,6.1189212799
2014,6,13,7,208,22,31.854055321,980.8052978516,58.4374349273,217.657409668,6.1506171227
2014,6,13,8,407,21,34.4875995663,980.9903564453,47.4484786275,218.9853668213,6.2669205666
2014,6,13,9,623,21,37.0123650842,980.5845947266,39.8183408331,220.991317749,6.2361774445
2014,6,13,10,784,20,39.1618081154,980.1085205078,34.7547502307,223.3485107422,6.0694384575
2014,6,13,11,894,20,40.8266985657,979.5706787109,31.2076695822,225.8940124512,5.8264598846
2014,6,13,12,944,20,41.9445781295,978.8438720703,28.9137786617,228.6834411621,5.594578743
2014,6,13,13,930,19,42.4812960126,978.0072631836,27.6341916416,230.7735900879,5.4645676613
2014,6,13,14,852,19,42.6133051312,977.1255493164,26.7258346281,232.8457183838,5.1438765526
2014,6,13,15,716,19,42.0658435705,976.7796630859,27.7026625166,233.872253418,4.7339549065
2014,6,13,16,517,19,40.8334984927,976.1412963867,29.8244211847,232.9408874512,4.4995470047
2014,6,13,17,315,19,39.0717781267,976.0416259766,33.1291038671,230.2389373779,4.5031328201
2014,6,13,18,118,20,37.191546143,976.6706542969,37.4712792986,227.0977325439,4.7815241814
2014,6,13,19,1,20,35.8617995316,977.2152099609,41.8585301516,224.7158813477,5.2581372261
2014,6,13,20,0,21,34.8398673676,977.5350341797,46.3931977036,224.3337860107,5.8922028542
2014,6,13,21,0,22,33.5962098628,978.0942993164,52.2131458832,225.7655334473,6.4162631035
2014,6,13,22,0,23,32.4198480602,978.2849121094,57.8330381632,227.8898468018,6.7334260941
2014,6,13,23,0,23,31.5106730865,977.9487304688,62.0430307994,230.3742828369,6.9369463921
2014,6,14,0,0,23,30.7444563235,977.4776611328,65.4415991611,233.2828521729,7.1026258469
2014,6,14,1,0,23,30.02941209,977.6083374023,68.9799358317,236.0697174072,7.1567287445
2014,6,14,2,0,23,29.5287419726,977.5916137695,71.6578382772,237.6886291504,7.2657957077
2014,6,14,3,0,23,29.263123073,977.7399902344,73.0556620912,237.0976257324,7.1475839615
2014,6,14,4,0,24,29.006933191,977.8424682617,74.7965715896,234.4723968506,6.8306078911
2014,6,14,5,0,24,28.9417768924,978.0701293945,75.1078492495,231.2733764648,6.5545434952
2014,6,14,6,30,23,29.7760205018,978.8604736328,70.9302564767,228.3372955322,6.4767799377
2014,6,14,7,182,23,31.5142423327,979.3273925781,63.3646328874,225.0979003906,6.4055867195
2014,6,14,8,326,23,33.8680659341,979.2573242188,54.7839219264,221.3775634766,6.2617530823
2014,6,14,9,467,23,36.4710984389,979.1168823242,46.3552260272,219.3335723877,6.0271449089
2014,6,14,10,584,22,38.6553407401,979.0767211914,40.1670735331,218.4150085449,5.6634907722
2014,6,14,11,671,22,40.4218424072,978.8842773438,35.664058146,218.0274200439,5.2586250305
2014,6,14,12,894,21,41.7669281156,977.9777832031,32.0202519663,217.8727722168,4.892929554
2014,6,14,13,931,21,42.5505091093,977.4437255859,29.8403109577,217.3752441406,4.679913044
2014,6,14,14,854,20,43.0377939061,976.7562255859,28.0508240057,217.0640258789,4.4030227661
2014,6,14,15,720,20,42.8048291116,976.2157592773,27.5015903573,216.2542419434,4.1120343208
2014,6,14,16,518,19,41.7528914172,975.6298217773,28.3929494094,215.5002288818,3.9504027367
2014,6,14,17,318,19,40.0464859425,975.5315551758,30.7448630993,215.1391906738,3.9795663357
2014,6,14,18,120,19,38.1480182548,976.0882568359,34.353099739,215.108795166,4.2073130608
2014,6,14,19,1,20,36.7182806337,976.7423095703,38.4420146327,215.5927734375,4.470539093
2014,6,14,20,0,20,35.646209375,977.1674804688,42.6280472948,216.3759460449,4.9556055069
2014,6,14,21,0,21,34.5077344216,977.5463256836,47.9960634374,217.0209655762,5.509209156
2014,6,14,22,0,22,33.3821847753,977.7761230469,54.3369144068,217.8807373047,6.0865392685
2014,6,14,23,0,23,32.2806977361,977.5701904297,61.2318905144,219.1942596436,6.4175930023
2014,6,15,0,0,24,31.2994091912,977.0935058594,67.9058949924,220.0394592285,6.4505639076
2014,6,15,1,0,25,30.476108194,976.9139404297,73.6177599078,219.4101715088,6.2084851265
2014,6,15,2,0,25,30.034023138,977.0072631836,76.7271623579,218.1407012939,5.7579512596
2014,6,15,3,0,25,29.8882650348,977.2028808594,77.7582142783,214.9788818359,5.3785457611
2014,6,15,4,0,25,29.8185043982,977.653503418,77.5461812321,211.1293334961,5.2820978165
2014,6,15,5,0,25,29.8281303121,978.2054443359,78.122481449,206.1071166992,5.1541471481
2014,6,15,6,30,25,30.6101988377,978.9836425781,75.1716182582,203.1327667236,5.3981285095
2014,6,15,7,120,25,32.1773015429,979.34765625,68.3227598788,202.3694763184,5.5757055283
2014,6,15,8,376,25,34.4001299919,979.3043823242,58.7139776648,201.306427002,5.4184947014
2014,6,15,9,600,24,36.8208213122,978.8634033203,50.0494464599,200.675491333,4.9858808517
2014,6,15,10,782,24,38.6189267524,978.7061767578,44.412197539,200.4323120117,4.4721908569
2014,6,15,11,895,24,40.0970296232,977.9755859375,40.2554389337,200.1110839844,4.0550942421
2014,6,15,12,946,23,41.3636929554,977.3924560547,36.5362223455,200.3013305664,3.7592742443
2014,6,15,13,933,23,42.1915455981,976.6178588867,33.9832934496,200.4346313477,3.5953760147
2014,6,15,14,837,22,42.2753912601,976.1389770508,33.0843553245,198.4808654785,3.5405418873
2014,6,15,15,720,22,41.4246778284,976.2369995117,34.0987429285,196.4776306152,3.5704538822
2014,6,15,16,519,22,39.9977359375,976.1908569336,36.5002153766,195.3224182129,3.6108469963
2014,6,15,17,319,22,38.1769678658,976.057800293,40.1810136526,193.8938751221,3.6699182987
2014,6,15,18,121,22,36.3438912186,976.6809692383,45.0252981876,192.5702819824,3.7929008007
2014,6,15,19,1,22,35.0297942711,977.7866210938,49.2557494819,191.2431030273,3.8960018158
2014,6,15,20,0,23,34.2079343268,978.2663574219,52.5922683619,193.4440917969,4.1216316223
2014,6,15,21,0,23,33.4392530434,978.5731201172,56.055400742,196.8343200684,4.374920845
2014,6,15,22,0,23,32.7050862014,978.4715576172,59.8784500151,199.7297058105,4.5274620056
2014,6,15,23,0,24,31.98032808,978.3341064453,64.002793415,202.4887695313,4.7046108246
2014,6,16,0,0,24,31.3347293242,977.4696655273,67.8008596697,205.8639678955,4.9133372307
2014,6,16,1,0,24,30.7343888134,976.8912353516,71.4164026594,210.3293457031,5.0859189034
2014,6,16,2,0,25,30.2474683244,976.5921630859,74.503203171,213.1712646484,5.2602448463
2014,6,16,3,0,25,29.8384103773,977.0978393555,77.4206290072,214.1011352539,5.3027396202
2014,6,16,4,0,25,29.4921116563,977.2330322266,80.9295198358,213.1130981445,5.2689476013
2014,6,16,5,0,26,29.395644247,977.8655395508,83.3439319333,210.480255127,5.2412867546
2014,6,16,6,40,26,30.5419721171,978.6594848633,78.3349967476,208.095199585,5.4901299477
2014,6,16,7,208,25,32.6050930445,979.0260620117,67.3886666952,206.2827606201,5.8429889679
2014,6,16,8,406,25,34.719316895,979.4334716797,58.1644909811,203.6372680664,5.5178256035
2014,6,16,9,619,25,36.6212367902,979.3634643555,51.6737294376,201.0971679688,5.1045117378
2014,6,16,10,780,25,37.3806624303,978.8393554688,50.0839820489,199.0511779785,4.7585635185
2014,6,16,11,892,25,37.2709628348,978.651550293,51.2105740717,196.4800109863,4.4529895782
2014,6,16,12,943,25,37.2373520824,977.7196655273,51.7051705032,193.7002868652,4.308078289
2014,6,16,13,930,25,37.4162177466,977.1660766602,50.7742307895,191.2583618164,4.3133058548
2014,6,16,14,853,25,37.1895806574,976.8322143555,50.5336282863,191.3737792969,4.4722232819
2014,6,16,15,719,25,36.7332515997,976.2629394531,51.7810407313,193.5256958008,4.6838927269
2014,6,16,16,519,25,35.8840478551,975.6126098633,53.8023881885,196.2528381348,4.9581108093
2014,6,16,17,320,24,34.8488178896,975.5590209961,56.3842018322,199.1535339355,5.2509737015
2014,6,16,18,117,24,33.7252083413,975.8695068359,59.8791244908,201.9089355469,5.4894509315
2014,6,16,19,1,25,32.8681885097,976.5587158203,63.5971770454,203.9077758789,5.4584302902
2014,6,16,20,0,25,32.3486873718,976.8595581055,66.0923775275,206.4229125977,5.7162151337
2014,6,16,21,0,25,31.9441652831,977.3034057617,67.7253551266,209.6787567139,5.9581475258
2014,6,16,22,0,25,31.5982828857,977.4528198242,68.8293751708,213.6768493652,6.1175694466
2014,6,16,23,0,25,31.1579598364,977.2399902344,70.1060602166,218.6760559082,6.2199730873
2014,6,17,0,0,25,30.6715234488,976.9192504883,72.4657829822,223.0993499756,6.2456669807
2014,6,17,1,0,25,30.1397704036,976.6812133789,76.3574356178,225.8622436523,6.1823105812
2014,6,17,2,0,25,29.4996018896,976.5778198242,81.2008593697,224.9881134033,6.0617275238
2014,6,17,3,0,26,29.0322139283,976.8267822266,85.2166873761,221.817199707,5.8810100555
2014,6,17,4,0,26,28.7664874008,976.7659301758,87.5610156903,218.2147521973,5.7372345924
2014,6,17,5,0,26,28.7099900656,977.0654296875,88.1317128902,215.4291687012,5.6265382767
2014,6,17,6,36,26,29.4853479476,977.788269043,83.2481745571,213.8773498535,5.7403769493
2014,6,17,7,201,26,30.9456674383,978.1118774414,75.3562750244,213.1718139648,5.7398233414
2014,6,17,8,405,25,32.7722625978,978.385925293,66.9733571205,213.677734375,5.7396526337
2014,6,17,9,610,25,35.0841923834,978.0362548828,57.4422845016,214.7198028564,5.8055529594
2014,6,17,10,770,25,36.7857026329,977.712890625,51.0911368216,215.7618408203,5.8519687653
2014,6,17,11,882,24,38.1498975399,977.0720825195,46.6120521374,216.9247131348,5.8366723061
2014,6,17,12,934,24,39.0388763669,976.0963134766,43.6318763987,218.100479126,5.7810192108
2014,6,17,13,921,23,40.0358362668,974.8499755859,39.7586840968,218.5682067871,5.7971792221
2014,6,17,14,845,22,41.0117668758,973.9995727539,35.6003617589,217.6900634766,5.5372805595
2014,6,17,15,713,22,41.2430414787,973.8376464844,33.5476436891,214.819519043,5.2317290306
2014,6,17,16,520,21,40.6154894586,973.5603637695,33.2535781867,209.7302093506,5.129278183
2014,6,17,17,321,20,39.2575625338,973.5213623047,34.8409246903,204.2843322754,5.3034024239
2014,6,17,18,113,21,37.5066138748,974.3460083008,38.6544022725,200.0273132324,5.6116456985
2014,6,17,19,1,21,35.9620225237,975.1271362305,43.5830879624,197.7499084473,5.764995575
2014,6,17,20,0,22,34.8794531509,975.7053833008,47.466828973,197.6574401855,5.975440979
2014,6,17,21,0,22,33.8973489231,976.0078125,51.1893779616,199.3892822266,6.1166300774
2014,6,17,22,0,22,33.0685210123,976.4052734375,54.52119281,202.4966430664,6.2422556877
2014,6,17,23,0,22,32.2457041166,976.1880493164,58.1091817337,205.9901123047,6.3290615082
2014,6,18,0,0,23,31.4113210588,975.6803588867,61.9537614366,209.3210601807,6.3463487625
2014,6,18,1,0,23,30.5522020529,975.0726318359,66.1415113162,212.4891662598,6.296236515
2014,6,18,2,0,23,29.6866756416,975.0360717773,70.9130455169,215.6778564453,6.6706585884
2014,6,18,3,0,24,28.9463066663,975.0495605469,75.6977158108,217.3952789307,7.0814857483
2014,6,18,4,0,24,28.506432692,975.5047607422,78.8771464322,218.1997375488,7.2204737663
2014,6,18,5,0,24,28.3692445876,975.9287109375,79.9415240797,218.671081543,7.1959452629
2014,6,18,6,35,24,29.0430717733,977.0249023438,76.9766395642,219.1294250488,7.3033680916
2014,6,18,7,201,24,30.5760587114,977.5377807617,69.5051020874,219.7798919678,7.3733897209
2014,6,18,8,404,24,32.9151131582,977.9097290039,59.6752781019,219.5200805664,6.8650107384
2014,6,18,9,614,23,35.7729722799,977.6032714844,49.2492393542,218.4714355469,6.107424736
2014,6,18,10,775,22,38.1285870597,977.4227905273,41.8977696416,216.2777099609,5.4048585892
2014,6,18,11,886,22,39.963317723,976.6237182617,37.03219318,212.0119781494,4.8349781036
2014,6,18,12,937,21,41.5550018929,975.6785888672,32.7332762855,206.9622192383,4.4252004623
