Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Temp
2011,1,30,18,0,-8,17.7548665509,996.4715576172,15.4449186209,31.9546775818,4.0298657417,
2011,1,30,19,0,-8,16.9138631622,997.1636352539,16.3683316881,31.493938446,4.0508856773,
2011,1,30,20,0,-8,16.1496040713,997.6859130859,17.3363690736,31.7389335632,3.959685564,
2011,1,30,21,0,-8,15.4718546025,997.5671386719,18.3245372231,33.9667167664,3.8179998398,
2011,1,30,22,0,-8,14.8302151446,997.6774291992,19.4390966161,36.6970748901,3.6957559586,
2011,1,30,23,0,-7,14.2309954251,997.4102783203,20.7048258153,39.4891052246,3.6291837692,
2011,1,31,0,0,-7,13.640869305,996.981628418,22.1447007397,42.4908905029,3.6910555363,
2011,1,31,1,0,-7,13.0680472906,996.5520629883,23.7640051444,44.4074249268,3.7770497799,
2011,1,31,2,0,-6,12.4785549624,996.3848266602,25.5533081113,44.4238739014,3.7429022789,
2011,1,31,3,0,-6,11.9084930037,996.3408203125,27.3735661075,43.2511749268,3.7189846039,
2011,1,31,4,0,-5,11.4230572452,996.3609008789,29.0460090448,44.1864814758,3.7946884632,
2011,1,31,5,0,-5,10.9752335959,997.0623779297,30.4239638025,47.482624054,3.9149684906,
2011,1,31,6,0,-5,10.5770848478,997.9593505859,31.3732073023,51.7914543152,3.9729354382,
2011,1,31,7,0,-5,11.5815872379,998.76953125,29.175347722,55.727268219,3.8509426117,
2011,1,31,8,138,-5,14.532593316,999.444519043,24.2051230065,58.1905822754,3.3456037045,
2011,1,31,9,352,-5,18.2045865283,1000.1254272461,20.1794804019,57.1863937378,2.859336853,
2011,1,31,10,542,-4,22.6634598523,999.8831787109,15.4505185619,56.5766029358,3.1449577808,
2011,1,31,11,682,-4,25.0981981764,999.1312255859,13.901928992,53.6471595764,2.7021074295,
2011,1,31,12,755,-3,26.4994892434,997.7344360352,13.5711592226,48.3397521973,2.2488431931,
2011,1,31,13,755,-3,26.9962704511,996.6329345703,13.5037136065,43.2018852234,1.9636818171,
2011,1,31,14,682,-3,26.5034276353,995.658203125,13.7961515,41.326461792,1.9915057421,
2011,1,31,15,542,-3,25.169841609,995.236328125,14.6605157813,42.1922950745,2.1739461422,
2011,1,31,16,350,-3,23.0852790244,995.1234741211,16.3080887053,43.1392288208,2.2837474346,
2011,1,31,17,123,-3,20.1711799403,995.5690307617,20.1680327542,41.3899497986,2.2468497753,
2011,1,31,18,0,-3,18.8160160698,996.4215698242,22.1966473833,38.4711036682,2.1676638126,
2011,1,31,19,0,-3,18.0243521978,997.6220703125,23.3525254782,36.3139228821,2.0700609684,
2011,1,31,20,0,-3,17.2931674269,998.0544433594,24.5587721673,37.1775588989,2.2174649239,
2011,1,31,21,0,-3,16.631417858,997.8386230469,25.7803431874,40.9292182922,2.4328505993,
2011,1,31,22,0,-2,16.0121792796,997.87109375,27.0101431916,45.2086296082,2.5651090145,
2011,1,31,23,0,-2,15.4525258406,997.3840332031,28.1597721874,49.142375946,2.7211267948,
2011,2,1,0,0,-2,14.9116329583,996.7919311523,29.2953934084,53.6193275452,2.8816325665,
2011,2,1,1,0,-2,14.4169429749,996.404296875,30.3145669822,57.8480911255,2.9886312485,
2011,2,1,2,0,-2,13.9153023993,995.8493652344,31.1582904487,62.7122116089,2.8845701218,
2011,2,1,3,0,-3,13.4493818451,995.7861328125,31.813906859,66.4466629028,2.530302763,
2011,2,1,4,0,-3,13.0399586558,995.8801879883,32.3268999628,69.1559906006,2.1155309677,
2011,2,1,5,0,-3,12.6996262862,996.216003418,32.695712148,73.3966674805,1.8437503576,
2011,2,1,6,0,-3,12.417403565,996.7935180664,32.9173442708,79.0528182983,1.7098715305,
2011,2,1,7,0,-3,13.680990895,997.4241943359,30.2512227666,86.5287475586,1.6984477043,
2011,2,1,8,133,-3,17.0869658922,998.0966186523,24.3497696329,94.4250640869,1.8295116425,
2011,2,1,9,339,-2,20.5685261894,998.3031616211,20.3618853251,100.6413650513,1.7935179472,
2011,2,1,10,517,-2,24.9732351747,997.9189453125,16.2246365476,82.7166137695,1.6739128828,
2011,2,1,11,647,-2,27.3870353513,997.0231323242,14.3702412935,69.0859909058,1.5189157724,
2011,2,1,12,710,-2,28.6992696911,996.1599121094,13.1906359927,52.6998329163,1.3367137909,
2011,2,1,13,716,-2,29.0666409396,995.4342651367,12.657499049,40.1532669067,1.4215140343,
2011,2,1,14,660,-2,28.5221784443,994.7694091797,12.8108486385,37.4277114868,1.6606843472,
2011,2,1,15,519,-3,27.2185368968,994.3840942383,13.589115198,41.5382194519,1.8468219042,
2011,2,1,16,339,-3,25.1652535102,994.3618774414,15.0466710813,50.1382141113,1.9178283215,
2011,2,1,17,121,-2,22.2460261575,994.5414428711,19.2604722836,60.618057251,1.9458611012,
2011,2,1,18,0,-2,20.9777236692,994.8044433594,20.3285889001,70.5111541748,2.0536646843,
2011,2,1,19,0,-2,20.1920868498,995.4903564453,20.9226130776,78.7580337524,2.1175026894,
2011,2,1,20,0,-2,19.4289492016,995.6868286133,21.8250594266,84.7599411011,2.0886538029,
2011,2,1,21,0,-3,18.7111683863,995.4973754883,22.578093669,89.6369476318,2.0347349644,
2011,2,1,22,0,-3,18.0221351296,995.1412963867,23.4315784877,94.0220336914,2.0016851425,
2011,2,1,23,0,-3,17.380624481,994.9730224609,24.2566655914,98.5434494019,1.9836039543,
2011,2,2,0,0,-3,16.8136759876,994.8895874023,24.99607645,103.4033889771,2.0333883762,
2011,2,2,1,0,-3,16.2576296474,994.6035766602,25.6687214619,109.1869049072,2.1180562973,
2011,2,2,2,0,-3,15.7843325283,994.091003418,26.0137667619,114.2734527588,2.2069768906,
2011,2,2,3,0,-3,15.3519289638,994.3331298828,26.143303316,118.8011550903,2.2285091877,
2011,2,2,4,0,-4,14.9504464449,994.4144287109,26.2440542857,119.8116760254,2.2877471447,
2011,2,2,5,0,-4,14.5879820965,994.9193725586,26.2911428319,116.490814209,2.4519870281,
2011,2,2,6,0,-4,14.2650829781,995.4279174805,26.2325091831,111.525100708,2.7760879993,
2011,2,2,7,0,-5,15.4571647417,995.9083862305,23.921200415,108.7969589233,3.2310287952,
2011,2,2,8,132,-5,18.5945953711,996.6166381836,19.5256946155,107.4450378418,3.3024733067,
2011,2,2,9,342,-4,22.0213689078,997.0073242188,16.7363847665,105.3047027588,2.9761717319,
2011,2,2,10,529,-4,26.2779022585,996.6799926758,13.0762503223,100.9202194214,3.1345801353,
2011,2,2,11,652,-4,29.0047461892,996.3395996094,11.1408240749,96.5003585815,2.9849383831,
2011,2,2,12,724,-4,30.5863591868,995.3536987305,10.2293473543,91.0425186157,2.4409778118,
2011,2,2,13,723,-4,31.2344465091,994.8654174805,9.8337072593,81.7543106079,2.0388922691,
2011,2,2,14,670,-4,30.8735311459,994.3614501953,9.8675541583,77.6063690186,1.8042142391,
2011,2,2,15,533,-4,29.4710781352,993.9356689453,10.4649000584,78.8350067139,1.6272736788,
2011,2,2,16,345,-5,27.1929245273,994.0325317383,11.6756933921,85.5534133911,1.5583050251,
2011,2,2,17,126,-1,23.8895172083,994.0608520508,17.9859111328,94.9363555908,1.7024132013,
2011,2,2,18,0,-2,22.609029488,994.1856689453,18.0282561735,105.4648590088,1.8345048428,
2011,2,2,19,0,-3,21.7061817282,994.9128417969,18.5991018124,114.4319610596,1.8000696898,
2011,2,2,20,0,-4,20.9174475438,995.2423095703,18.3800490087,114.9933319092,1.5488228798,
2011,2,2,21,0,-4,20.1494874794,995.5262451172,18.3771081039,105.1916275024,1.1990076303,
2011,2,2,22,0,-4,19.4227267843,995.2689819336,19.4777201643,86.4776611328,1.1048802137,
2011,2,2,23,0,-4,18.7477916716,994.8385009766,19.8783164465,76.4282608032,1.3649002314,
2011,2,3,0,0,-4,18.0917630107,994.4333496094,20.6980474181,77.8993148804,1.7943770885,
2011,2,3,1,0,-4,17.4911465556,993.5520629883,21.5239796037,83.5268096924,2.2176065445,
2011,2,3,2,0,-4,16.8788258013,992.7815551758,22.2714507218,92.3251037598,2.4313707352,
2011,2,3,3,0,-4,16.2738825891,992.6610107422,23.0527183537,102.7828216553,2.384188652,
2011,2,3,4,0,-4,15.7052707227,993.0293579102,23.835258779,111.8281936646,2.1818540096,
2011,2,3,5,0,-4,15.2061174988,993.784362793,24.5805874699,117.3414306641,2.0522921085,
2011,2,3,6,0,-4,14.7557551477,994.4560546875,25.275610178,121.1805114746,2.0679686069,
2011,2,3,7,0,-4,15.921294015,995.192565918,23.9675518447,124.367149353,2.210559845,
2011,2,3,8,135,-4,19.2126931912,995.806640625,19.7459164381,122.2709579468,2.1028125286,
2011,2,3,9,340,-3,22.6875939174,995.9927368164,16.9637799836,117.0516052246,1.7573606968,
2011,2,3,10,526,-3,27.2315945372,996.0100708008,12.8227686756,107.7350463867,1.4396493435,
2011,2,3,11,649,-4,30.4407079755,995.1110839844,10.316105567,98.5191574097,1.0794609785,
2011,2,3,12,721,-4,31.9851113564,994.0270385742,9.2982683306,95.1396331787,0.6464983225,
2011,2,3,13,719,-4,32.5059378225,993.3203735352,8.803967642,77.5481414795,0.2163842469,
2011,2,3,14,670,-5,32.0014668324,992.3686523438,8.7636154666,248.2286682129,0.0743392184,
2011,2,3,15,532,-5,30.5391393399,992.029296875,9.2312350434,245.8808288574,0.3217440844,
2011,2,3,16,351,-5,28.1160057373,992.2731323242,10.5960911016,256.9129638672,0.470633328,
2011,2,3,17,130,-2,24.9001073247,992.7821655273,16.3763990563,279.9447631836,0.5231221318,
2011,2,3,18,0,-4,23.4983807323,993.5895385742,15.093425215,298.1650390625,0.5046414137,
2011,2,3,19,0,-3,22.5857535356,994.1335449219,17.5127244483,317.9946289063,0.4357336164,
2011,2,3,20,0,-4,21.7500068572,994.5614013672,16.494200025,12.6122131348,0.4045537412,
2011,2,3,21,0,-4,20.9620140884,994.4716186523,17.737993957,54.4211807251,0.7121862173,
2011,2,3,22,0,-5,20.2035241058,993.8463745117,17.5511755438,73.2055358887,1.1622542143,
2011,2,3,23,0,-5,19.4789686929,993.5433959961,17.8897184969,87.1034164429,1.6768215895,
2011,2,4,0,0,-6,18.8148840303,992.9203491211,17.8722890561,97.7321090698,2.0664715767,
2011,2,4,1,0,-5,18.2059985892,993.0185546875,18.7546128847,104.6885910034,2.1631443501,
2011,2,4,2,0,-6,17.6289420092,992.6133422852,19.1834053968,116.1890640259,1.8774740696,
2011,2,4,3,0,-6,17.131040649,992.4147338867,19.5255258732,132.7125854492,1.5984972715,
2011,2,4,4,0,-6,16.7138200494,992.3606567383,19.7400185979,148.2702026367,1.556276083,
2011,2,4,5,0,-6,16.377601457,992.8006591797,19.794437195,160.9544219971,1.7391182184,
2011,2,4,6,0,-7,16.1266332452,993.2331542969,19.7715244307,167.5377807617,2.1882662773,
2011,2,4,7,0,-6,17.4816464231,993.4893798828,18.2297010673,174.3171539307,2.7360610962,
2011,2,4,8,138,-6,20.814461155,993.6858520508,15.1441213908,183.1869354248,2.7959332466,
2011,2,4,9,349,-6,24.0519762545,993.9230957031,12.9923149185,195.4095458984,2.3373711109,
2011,2,4,10,530,-6,28.3716460615,994.0313110352,10.0133805274,217.7774963379,2.4988849163,
2011,2,4,11,669,-6,31.0839314617,993.4891967773,8.3495613843,235.0796966553,3.0216236115,
2011,2,4,12,756,-6,32.0951400428,992.412109375,7.8377952852,244.0837402344,3.2928936481,
2011,2,4,13,757,-6,32.1641968124,991.7157592773,7.9044236251,248.5355682373,3.3094761372,
2011,2,4,14,684,-6,31.4952486146,991.1613769531,8.1568644265,245.684173584,3.2838475704,
2011,2,4,15,545,-6,29.9406802997,990.9732055664,8.9448123253,240.6800384521,3.2683074474,
2011,2,4,16,354,-6,27.7990581947,990.7266845703,10.0815607831,239.1983337402,3.0625100136,
2011,2,4,17,135,-5,24.5580368224,990.8345947266,13.5783629382,242.9448242188,2.5167605877,
2011,2,4,18,0,-4,23.1319934866,991.2393798828,15.6764737365,248.1696929932,1.9661769867,
2011,2,4,19,0,-4,22.3040638136,991.6708984375,16.5105497701,251.7683868408,1.3408020735,
2011,2,4,20,0,-4,21.5329173868,991.7926635742,17.4660463125,275.2765197754,0.7444351912,
2011,2,4,21,0,-4,20.8233400047,991.7782592773,17.9629753721,337.1987915039,0.6220463514,
2011,2,4,22,0,-5,20.1054457746,991.4975585938,17.7876006681,5.935508728,1.1173760891,
2011,2,4,23,0,-5,19.4247980794,991.5723266602,17.8505204643,13.8696746826,1.8244484663,
2011,2,5,0,0,-5,18.7647121169,991.5582885742,18.1389456938,26.7675590515,2.5028548241,
2011,2,5,1,0,-6,18.0939372567,991.2768554688,18.8406692604,41.434803009,3.2426147461,
2011,2,5,2,0,-6,17.3276243642,990.9459228516,19.7189844992,50.9509468079,3.7438495159,
2011,2,5,3,0,-6,16.4682293343,990.5204467773,20.9054945585,56.8105278015,4.1103072166,
2011,2,5,4,0,-5,15.5765971699,990.5294189453,22.7208708791,59.8712730408,4.3399910927,
2011,2,5,5,0,-4,14.698049406,990.9777832031,25.5725349392,61.0776672363,4.3770051003,
2011,2,5,6,0,-4,13.9651338049,991.5565185547,28.5416967751,62.5573425293,4.2837042809,
2011,2,5,7,0,-3,14.8878263198,992.3084106445,27.9460533963,65.0901412964,4.0687651634,
2011,2,5,8,140,-3,17.7610559536,992.8073730469,23.8074154922,67.4468078613,3.4386637211,
2011,2,5,9,348,-2,21.5883184871,992.9998779297,19.5973367844,68.479095459,2.7729446888,
2011,2,5,10,535,-2,26.3198713898,992.7813110352,14.3724800227,74.0618209839,2.4448645115,
2011,2,5,11,667,-3,29.8045361124,992.1135864258,10.9088516355,88.2923202515,1.6989891529,
2011,2,5,12,742,-4,31.673507503,990.7048950195,9.6738517633,112.0484008789,0.7242562771,
2011,2,5,13,760,-3,32.2678763147,989.696472168,9.6745941479,211.0947723389,0.3460192084,
2011,2,5,14,687,-3,31.7251090631,989.1950683594,10.4392587667,262.667175293,0.4549701214,
2011,2,5,15,548,-2,30.3029443195,988.3729248047,11.581737777,285.4979858398,0.3248912692,
2011,2,5,16,358,-2,27.9388837753,988.1010131836,13.3997053717,315.7532348633,0.20102714,
2011,2,5,17,139,4,24.5703207546,988.3474121094,27.2055256372,4.6939544678,0.5204523206,
2011,2,5,18,0,-1,23.892836083,989.0274047852,18.991575554,32.439907074,0.9638659954,
2011,2,5,19,0,-1,23.3969841852,989.5795288086,19.3347921235,38.449962616,1.3563472033,
2011,2,5,20,0,-1,22.5693531397,989.7621459961,19.591877553,34.0690536499,1.3970407248,
2011,2,5,21,0,-2,21.4643206082,990.1625366211,19.2263774832,36.7253723145,1.3648478985,
2011,2,5,22,0,-3,20.5261171555,989.8077392578,19.7487897436,51.0847015381,1.5240854025,
2011,2,5,23,0,-3,19.7717123867,989.0944824219,20.6314199117,58.7092933655,1.7052714825,
2011,2,6,0,0,-3,19.0690310421,988.7731933594,21.5324354505,63.09349823,1.8146113157,
2011,2,6,1,0,-3,18.3893811369,988.4837036133,22.447073031,72.6104660034,2.0267691612,
2011,2,6,2,0,-3,17.7725887536,988.1446533203,23.1619079692,82.5547027588,1.8131513596,
2011,2,6,3,0,-3,17.237972488,988.087097168,23.6585326805,97.3068161011,1.3146861792,
2011,2,6,4,0,-3,16.7321497223,988.3474731445,24.3522060224,119.5457458496,1.1341673136,
2011,2,6,5,0,-3,16.292739937,988.4772949219,25.0506000598,143.5687408447,1.211771369,
2011,2,6,6,0,-3,15.8893566519,989.1026611328,25.9851385383,167.468963623,1.4299898148,
2011,2,6,7,0,-2,17.01602607,989.3945922852,25.5195622171,192.1414794922,1.8307240009,
2011,2,6,8,141,-1,19.9476487368,990.0118408203,23.5739687852,206.7684020996,2.0005068779,
2011,2,6,9,294,1,23.422877774,990.2994995117,23.7090132768,220.6316223145,2.1242837906,
2011,2,6,10,532,5,26.9297500847,990.5637207031,24.6338978527,231.6654968262,2.7877821922,
2011,2,6,11,665,6,28.7513216603,989.7871704102,24.699060671,238.2129516602,3.2366464138,
2011,2,6,12,730,6,29.5451799465,988.6603393555,24.2393990461,238.1240692139,3.3810591698,
2011,2,6,13,728,6,29.6673745632,987.7592163086,23.4129717094,235.0026855469,3.3798437119,
2011,2,6,14,672,6,29.1575648924,987.00390625,23.2112001934,232.3970336914,3.2705094814,
2011,2,6,15,536,5,27.9760270016,986.6019287109,24.1559464061,229.2659454346,3.1754963398,
2011,2,6,16,351,5,26.1305702092,986.0549926758,26.5437589298,224.6871948242,3.1571400166,
2011,2,6,17,136,5,23.7078403409,986.0767211914,31.1241040541,219.6642456055,3.0920372009,
2011,2,6,18,0,5,22.3012787352,986.7116699219,34.5627224492,214.5958709717,3.0158598423,
2011,2,6,19,0,6,21.5763802218,987.1970825195,36.6002318596,210.797088623,2.9844794273,
2011,2,6,20,0,6,20.9442705739,987.5942993164,38.531510327,207.2194519043,3.0534172058,
2011,2,6,21,0,6,20.3896450484,987.2297973633,40.5877731519,203.6865844727,3.2210593224,
2011,2,6,22,0,6,19.8378878664,986.8329467773,42.9461684408,202.5286254883,3.471984148,
2011,2,6,23,0,7,19.2502551897,986.0606689453,45.9421554105,205.2713928223,3.7799370289,
2011,2,7,0,0,7,18.6172049749,985.5524291992,49.8250684426,211.7080078125,4.0421009064,
2011,2,7,1,0,8,17.9147735495,985.5302734375,55.1067253809,222.2122192383,4.2330889702,
2011,2,7,2,0,9,17.1694543296,985.4509277344,62.4911063276,230.4217224121,4.5641703606,
2011,2,7,3,0,11,16.3904478241,985.4844970703,72.9909409328,235.7501831055,4.8462924957,
2011,2,7,4,0,12,15.6583799091,985.8094482422,83.6636662995,243.0136566162,5.0478329659,
2011,2,7,5,0,13,15.0536371468,986.640625,90.3737032173,254.334854126,5.160317421,
2011,2,7,6,0,13,14.6474764787,987.5533447266,92.5989568063,268.8836669922,5.1459612846,
2011,2,7,7,0,12,15.5480463723,988.7565307617,80.5224935083,284.621673584,4.8025641441,
2011,2,7,8,141,8,18.4771511325,989.481628418,52.6397096833,299.3829345703,4.352435112,
2011,2,7,9,274,4,21.8472842815,990.1761474609,31.7811712327,310.2280273438,4.4252972603,
2011,2,7,10,507,2,24.382548117,990.5173339844,23.7189710823,312.4086914063,4.3195590973,
2011,2,7,11,670,0,26.2034545971,990.3950805664,19.1125172939,307.4644165039,4.0516357422,
2011,2,7,12,745,0,27.3515490259,989.3030395508,15.6699208334,300.2060852051,3.7204692364,
2011,2,7,13,746,-3,27.8198207114,988.2702636719,12.9229293591,292.8471374512,3.3794903755,
2011,2,7,14,669,-5,27.3856397161,988.1954956055,11.190505436,287.7799682617,3.3184068203,
2011,2,7,15,526,-7,26.0263681349,987.9660644531,10.4974715961,284.6322021484,3.2823684216,
2011,2,7,16,355,-8,23.9146545086,988.1903076172,10.8318426644,283.537902832,3.1820855141,
2011,2,7,17,132,-8,21.0219134949,988.6775512695,13.1204003919,285.4767456055,3.0661215782,
2011,2,7,18,0,-8,19.256801202,989.4559326172,15.0282078873,290.426361084,3.0140321255,
2011,2,7,19,0,-8,18.3117919868,989.9693603516,15.7200261786,296.1128540039,2.9061386585,
2011,2,7,20,0,-8,17.4370104579,990.4930419922,16.2476453272,301.2666015625,2.7549755573,
2011,2,7,21,0,-8,16.646929659,990.5213623047,16.6210035703,305.5590820313,2.5893471241,
2011,2,7,22,0,-9,15.9189656052,990.326171875,16.9233423891,309.9053649902,2.3776023388,
2011,2,7,23,0,-9,15.2016210298,990.1618652344,17.8975111045,314.0316772461,2.0893595219,
2011,2,8,0,0,-8,14.5273129784,989.673828125,18.793541451,318.6058959961,1.7951264381,
2011,2,8,1,0,-9,13.9197619559,989.7355957031,18.2524384553,324.0899047852,1.5883455276,
2011,2,8,2,0,-9,13.3447943831,989.4136352539,18.9666562918,330.8402099609,1.5514893532,
2011,2,8,3,0,-10,12.8226993183,989.3807373047,18.5807080034,336.8180541992,1.6036707163,
2011,2,8,4,0,-10,12.3202954691,989.6365356445,19.5607518822,341.2129516602,1.6587198973,
2011,2,8,5,0,-10,11.8491097869,990.1452636719,19.2522331068,344.7800598145,1.6577205658,
2011,2,8,6,0,-10,11.3981562818,990.6292724609,20.1816674113,350.5516052246,1.6063824892,
2011,2,8,7,0,-10,12.764164378,991.3538208008,18.9498174125,359.5191040039,1.5504403114,
2011,2,8,8,149,-9,16.0845046575,992.2437133789,15.813881608,16.5233917236,1.4690409899,
2011,2,8,9,359,-9,19.5796295485,992.6939697266,13.5401845256,31.5804367065,1.3592069149,
2011,2,8,10,535,-8,23.9804422947,992.469909668,10.6600617061,46.8057098389,1.5215451717,
2011,2,8,11,659,-9,26.5075877215,991.7387084961,8.9238324606,59.1755104065,1.4127889872,
2011,2,8,12,733,-9,27.9502611769,990.73828125,7.871286309,59.0486984253,1.2441538572,
2011,2,8,13,721,-10,28.3929068319,989.6100463867,7.3165202765,54.215423584,1.1670410633,
2011,2,8,14,654,-10,27.8681898904,989.0263671875,7.1337629333,42.8475418091,1.1917585135,
2011,2,8,15,543,-11,26.4518630315,988.7406005859,7.3228050386,35.7216567993,1.2852646112,
2011,2,8,16,361,-12,24.1860877362,988.6085205078,7.9669304078,36.9289054871,1.402584672,
2011,2,8,17,137,-9,20.9899908275,988.6010742188,12.3464935847,35.0129547119,1.7216528654,
2011,2,8,18,0,-10,19.3747236717,988.8237915039,12.2253046441,32.6981658936,2.2083888054,
2011,2,8,19,0,-10,18.4232315313,989.3287353516,12.5680759466,30.2920265198,2.6870920658,
2011,2,8,20,0,-11,17.488814145,989.9619140625,13.1675328322,31.188243866,3.1578783989,
2011,2,8,21,0,-10,16.5952742466,990.3659667969,14.6678917939,34.0430297852,3.6314418316,
2011,2,8,22,0,-10,15.7334893308,990.3296508789,15.895766902,38.1050338745,3.9797017574,
2011,2,8,23,0,-9,14.8917239464,990.3515625,17.5240897669,43.0928459167,4.1220221519,
2011,2,9,0,0,-9,14.0753247694,990.2337036133,19.0080721256,47.628452301,4.1691470146,
2011,2,9,1,0,-8,13.2970426863,989.8284912109,20.3930745196,50.2548980713,4.1472334862,
2011,2,9,2,0,-8,12.5716237875,989.4869995117,21.7176961759,51.2825126648,4.0854101181,
2011,2,9,3,0,-8,11.9575490805,989.4786376953,22.8785389245,52.6842346191,4.1206288338,
2011,2,9,4,0,-8,11.4136416591,989.5235595703,23.9462601264,54.8940620422,4.2055339813,
2011,2,9,5,0,-8,10.8986488351,989.8720703125,24.9822177773,56.9356918335,4.2213044167,
2011,2,9,6,0,-8,10.4594725914,990.2836303711,25.8588963865,58.8379631042,4.1760730743,
2011,2,9,7,0,-8,11.7927832576,990.8118286133,23.8596592317,61.0874862671,4.0892310143,
2011,2,9,8,153,-7,14.8673090661,991.1371459961,19.9970916275,64.9074554443,3.6038703918,
2011,2,9,9,364,-7,18.9143964347,991.5990600586,16.3409218782,65.2529678345,2.9660089016,
2011,2,9,10,540,-7,23.7603070156,992.2102661133,11.661269336,66.766746521,2.7234098911,
2011,2,9,11,673,-8,26.4837060764,991.9632568359,9.7122266054,57.0097427368,1.838635087,
2011,2,9,12,739,-8,27.8449439599,991.3153076172,8.7787877145,42.4084663391,1.4716892242,
2011,2,9,13,728,-8,28.2031477684,990.3514404297,8.3651779493,35.296546936,1.3862308264,
2011,2,9,14,672,-9,27.6739832687,989.7313842773,8.3243614035,31.4496917725,1.4536478519,
2011,2,9,15,550,-9,26.24567678,989.5056762695,8.6988391784,35.7407798767,1.6386902332,
2011,2,9,16,373,-10,24.0253106302,989.4813842773,9.5760551403,38.2585449219,1.8469916582,
2011,2,9,17,158,-9,21.0654049996,989.7052001953,12.4450713521,34.3122367859,2.1296889782,
2011,2,9,18,0,-8,19.4790010889,990.3169555664,13.9991335313,31.17212677,2.5497133732,
2011,2,9,19,0,-9,18.6468960025,991.0159301758,14.3361420844,35.5056228638,2.9028980732,
2011,2,9,20,0,-8,18.0846553212,991.372253418,15.3751737979,45.6146774292,3.1625771523,
2011,2,9,21,0,-8,17.6503436002,991.0411987305,16.0483183744,53.0023574829,3.1259422302,
2011,2,9,22,0,-8,16.8170318976,991.3519897461,17.5343257331,57.9764595032,2.8514006138,
2011,2,9,23,0,-7,16.2040124961,990.8709716797,18.298738569,65.4565887451,2.7661445141,
2011,2,10,0,0,-7,15.6063356361,990.4263916016,19.2511416346,71.9524002075,2.6059265137,
2011,2,10,1,0,-7,14.9733856421,990.2072143555,20.3046917123,76.1597366333,2.4483530521,
2011,2,10,2,0,-7,14.8203625944,990.0667114258,20.5755292855,81.6566314697,2.733278513,
2011,2,10,3,0,-7,14.7593251749,990.3397216797,20.6974672547,85.9109954834,2.8706221581,
2011,2,10,4,0,-7,14.451727248,990.6149902344,21.1954272148,87.0758285522,2.7109117508,
2011,2,10,5,0,-7,13.7542322547,991.4066772461,22.1686075315,83.895111084,2.7612946033,
2011,2,10,6,0,-7,13.2519202756,992.202331543,22.9312618996,83.2883605957,3.2536959648,
2011,2,10,7,0,-7,14.6584785865,992.951171875,21.3187330803,87.0281829834,3.6077847481,
2011,2,10,8,151,-6,17.7210922641,993.8332519531,18.0715144252,90.1658630371,3.23270154,
2011,2,10,9,367,-6,21.7098376532,994.0811767578,14.5381931923,89.6340179443,2.8211312294,
2011,2,10,10,545,-7,25.7998021707,994.3714599609,10.8177490065,86.3856201172,2.7720749378,
2011,2,10,11,670,-7,28.0353046757,993.5679321289,9.5786279987,83.9877853394,2.2643682957,
2011,2,10,12,754,-6,29.4366265985,992.4465942383,8.833968475,78.7892303467,1.8172289133,
2011,2,10,13,774,-7,29.9565548817,991.6713867188,8.5115191791,68.5568389893,1.50943923,
2011,2,10,14,702,-7,29.5213359882,991.0866088867,8.6161174104,52.9527587891,1.366412878,
2011,2,10,15,556,-7,28.1684464475,990.9199829102,9.2343775781,43.1534080505,1.5071636438,
2011,2,10,16,374,-7,26.0247931384,990.7712402344,10.3174755472,42.4242477417,1.7879308462,
2011,2,10,17,146,-6,23.1828529992,991.1653442383,13.1293014745,42.7538604736,2.1549158096,
2011,2,10,18,0,-6,21.6386022146,991.915222168,15.0187942593,42.2685165405,2.5677642822,
2011,2,10,19,0,-6,20.7866661301,992.6318359375,15.6574838539,43.0400161743,2.8354599476,
2011,2,10,20,0,-6,20.0013659812,992.9507446289,16.6629432761,48.115901947,3.0876634121,
2011,2,10,21,0,-6,19.2680594347,992.6813964844,17.3964281099,55.9983444214,3.3632376194,
2011,2,10,22,0,-5,18.5674825169,992.6758422852,18.3576837807,63.549030304,3.5363428593,
2011,2,10,23,0,-5,17.9276664354,992.2858276367,19.2345328366,70.3090209961,3.631560564,
2011,2,11,0,0,-5,17.3148882516,992.0081176758,20.0602729955,75.761138916,3.6702837944,
2011,2,11,1,0,-5,16.7098008021,991.6905517578,20.9114157082,79.3412475586,3.6050670147,
2011,2,11,2,0,-5,16.1696335692,991.4479370117,21.7125545753,82.6823654175,3.5873827934,
2011,2,11,3,0,-5,15.6495986101,991.405456543,22.4904892515,86.9138946533,3.5310418606,
2011,2,11,4,0,-5,15.2061419625,991.4879760742,23.1535107037,88.9512023926,3.5474083424,
2011,2,11,5,0,-5,14.7567092512,991.8581542969,23.8868001725,89.723991394,3.466537714,
2011,2,11,6,0,-5,14.3712786023,992.4799804688,24.5238911822,89.2701950073,3.3732848167,
2011,2,11,7,0,-5,15.7909903235,993.3168334961,22.6681721313,87.6074142456,3.2602841854,
2011,2,11,8,154,-5,18.921895602,993.9565429688,18.8975556031,83.8741531372,2.9944279194,
2011,2,11,9,366,-4,22.7460127906,994.4782714844,15.4774964208,78.854095459,2.7523829937,
2011,2,11,10,550,-5,27.1804346652,994.4534912109,11.2598980637,77.7175216675,3.2617068291,
2011,2,11,11,692,-5,29.6314895928,993.861328125,9.671177803,77.852897644,3.2328135967,
