Year,Month,Day,Hour,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Temp
2010,10,12,16,280,16,32.8026113528,981.1256103516,38.0581673748,326.9097290039,0.6645479798,
2010,10,12,17,74,20,29.974867976,981.2484130859,56.961450723,331.7816162109,0.6061047912,
2010,10,12,18,0,19,29.4257701208,981.7978515625,55.2170174837,330.9834899902,0.4062359035,
2010,10,12,19,0,17,28.8447089595,982.387878418,50.3908342595,295.5247192383,0.1829237342,
2010,10,12,20,0,19,28.1987860193,982.7770385742,57.6143098526,215.9104614258,0.187959224,
2010,10,12,21,0,17,27.5788347836,982.9200439453,54.0225113272,195.5787506104,0.343307972,
2010,10,12,22,0,18,26.9799273129,982.9537353516,60.6768720009,199.0794830322,0.4892864227,
2010,10,12,23,0,17,26.41462194,982.4340209961,57.0356442679,211.6091003418,0.5946348906,
2010,10,13,0,0,18,25.8937784341,982.3680419922,62.613868051,227.4263305664,0.6508596539,
2010,10,13,1,0,16,25.3867127187,982.1445922852,59.0719101282,247.2727050781,0.6925062537,
2010,10,13,2,0,17,24.9110498378,981.8890991211,64.086057437,252.3391265869,0.8305113316,
2010,10,13,3,0,16,24.5155147507,981.8717041016,60.183183352,250.4076690674,0.9961361289,
2010,10,13,4,0,17,24.0654843912,982.221862793,64.7119143232,250.9852600098,1.1446375847,
2010,10,13,5,0,15,23.6925323119,982.6987915039,60.410333744,252.0666503906,1.2741800547,
2010,10,13,6,0,16,23.6994816909,983.4143676758,62.3242841966,252.495010376,1.369820714,
2010,10,13,7,116,15,25.4027178911,984.0560913086,54.0200185813,251.6177825928,1.3902344704,
2010,10,13,8,327,17,27.0593221355,984.6836547852,54.4423695279,257.1170654297,1.2622286081,
2010,10,13,9,526,18,29.5596709937,984.4618530273,52.3792684121,269.4311828613,1.1743868589,
2010,10,13,10,684,17,32.8659936763,984.132019043,39.9380936344,293.2219238281,1.7155554295,
2010,10,13,11,781,16,34.6984717185,983.4719238281,34.6048940812,297.6523742676,2.0564961433,
2010,10,13,12,808,16,35.6508391143,982.7510986328,31.3015538307,300.5170288086,2.416880846,
2010,10,13,13,763,15,36.0151950603,981.6266479492,28.8406704892,303.4409484863,2.7880427837,
2010,10,13,14,650,14,35.6144185798,980.8185424805,28.2130838433,304.5588989258,2.9347615242,
2010,10,13,15,482,13,34.7643580219,980.7058105469,28.3394156407,304.712097168,2.8686068058,
2010,10,13,16,278,14,33.0641924841,980.5160522461,32.375450745,303.3161315918,2.5946938992,
2010,10,13,17,53,14,30.9036760066,980.7868652344,37.2762410446,298.9027099609,2.3059501648,
2010,10,13,18,0,15,29.6541315261,981.3037109375,41.4940041277,291.204284668,2.1696653366,
2010,10,13,19,0,13,28.9459418535,981.7132568359,39.9739916414,281.7932739258,2.1578216553,
2010,10,13,20,0,14,28.2440680742,982.2893676758,43.4615884165,274.6781311035,2.3737120628,
2010,10,13,21,0,13,27.5764228991,982.2175292969,42.1389783854,270.1555480957,2.6703112125,
2010,10,13,22,0,14,26.8300983724,981.8078613281,46.4343266416,266.7296142578,2.9875571728,
2010,10,13,23,0,13,26.197966062,981.4273071289,45.4929798645,264.3924560547,3.2563502789,
2010,10,14,0,0,14,25.3827538885,980.7517089844,51.0981781216,262.842010498,3.4509963989,
2010,10,14,1,0,13,24.8216043427,980.2776489258,50.337397185,262.2907104492,3.5836565495,
2010,10,14,2,0,14,24.0880941611,980.1412353516,55.7651007268,261.8559570313,3.6729559898,
2010,10,14,3,0,14,23.6688910707,979.9688110352,54.7555541754,262.0747070313,3.7470777035,
2010,10,14,4,0,14,23.0812130746,980.4358520508,59.5323672231,262.7946472168,3.7482223511,
2010,10,14,5,0,14,22.8545571017,980.7706298828,58.1545112449,263.6006469727,3.6996350288,
2010,10,14,6,0,14,22.722747892,981.2255859375,61.5357349158,264.2356872559,3.6141204834,
2010,10,14,7,114,15,24.4956901554,981.5650634766,57.9056573075,264.6292724609,3.4041810036,
2010,10,14,8,327,16,26.1242513816,981.8413696289,56.9644353744,266.478515625,2.8224232197,
2010,10,14,9,528,18,28.9073413118,981.623046875,54.2512128632,268.4309692383,2.3757631779,
2010,10,14,10,687,18,32.2428654764,981.2743530273,42.8880737947,273.9757995605,2.6403110027,
2010,10,14,11,784,15,34.3677126861,980.598815918,32.6687433795,278.5495605469,2.9295797348,
2010,10,14,12,812,14,35.5507531246,979.8850708008,28.4103569331,280.2366027832,2.8564217091,
2010,10,14,13,756,13,35.83433737,979.025390625,26.3790755755,281.7747497559,2.776576519,
2010,10,14,14,652,12,35.704851286,978.4888916016,25.0143546948,282.6071777344,2.7106018066,
2010,10,14,15,480,12,34.7045009833,978.2957763672,25.5042792003,282.6332397461,2.5919878483,
2010,10,14,16,276,12,33.1276357793,978.4884033203,29.4157300563,282.3432617188,2.3839452267,
2010,10,14,17,55,13,30.6361327862,978.5494995117,35.9706769122,280.0631103516,2.1074972153,
2010,10,14,18,0,13,29.5408170088,978.983581543,37.3901136367,274.2080688477,2.0153644085,
2010,10,14,19,0,12,28.7714383467,979.3793334961,37.554564449,266.73046875,2.0324919224,
2010,10,14,20,0,12,28.0197306078,979.5504760742,38.2347381432,261.9698486328,2.1291124821,
2010,10,14,21,0,13,27.302817099,979.7386474609,41.6377928572,258.9232177734,2.2688858509,
2010,10,14,22,0,13,26.6235138123,979.4805297852,43.0349810346,256.8236083984,2.4293823242,
2010,10,14,23,0,12,25.9379021391,979.4682006836,44.5832129677,255.7566833496,2.5689928532,
2010,10,15,0,0,12,25.3098445481,979.4839477539,46.105896467,256.0017700195,2.6452791691,
2010,10,15,1,0,12,24.737036042,979.1666259766,47.5087453547,257.9209594727,2.6694068909,
2010,10,15,2,0,12,24.1960236599,979.0614013672,48.9521062231,259.6857910156,2.7823302746,
2010,10,15,3,0,12,23.6600951476,979.0731201172,50.5141819329,260.3888244629,2.9052820206,
2010,10,15,4,0,12,23.166370499,979.3989868164,51.9282181133,259.476776123,2.9613173008,
2010,10,15,5,0,12,22.7059583564,979.7659912109,53.2784399027,257.1132202148,2.9884653091,
2010,10,15,6,0,12,22.5643785326,980.4824829102,54.5779677769,254.1137695313,3.0102527142,
2010,10,15,7,111,14,24.1730933133,980.9199829102,55.0696202719,250.7648925781,2.9542109966,
2010,10,15,8,324,15,25.6364575568,981.7301635742,52.4938004773,246.6358032227,2.5214412212,
2010,10,15,9,524,17,28.2794478636,981.8179321289,50.8094919322,244.0882568359,2.1503136158,
2010,10,15,10,682,16,31.8538202002,981.6882324219,39.8307907265,251.2801208496,2.3075807095,
2010,10,15,11,779,14,34.2775952203,981.4884033203,30.0472184915,260.3394775391,2.5505313873,
2010,10,15,12,807,13,35.7439679403,980.5667114258,26.0822980265,266.0251464844,2.4899585247,
2010,10,15,13,761,12,36.2593137936,979.6259155273,24.4403100121,271.5536804199,2.403316021,
2010,10,15,14,648,12,36.1657678425,979.0515136719,23.7096865443,280.5968017578,2.3466825485,
2010,10,15,15,473,12,35.1366811009,978.772644043,24.7592831617,291.6952514648,2.2564258575,
2010,10,15,16,263,13,33.4523485979,978.7779541016,29.5046505556,301.9595947266,2.1633064747,
2010,10,15,17,51,14,30.8427824226,978.9018554688,36.0239264679,310.7094726563,2.0295755863,
2010,10,15,18,0,13,29.7483675631,979.3157348633,36.0391377698,317.3471069336,1.9485214949,
2010,10,15,19,0,14,28.9686737129,980.1202392578,42.0664906874,322.6990661621,1.8148101568,
2010,10,15,20,0,13,28.2224284972,980.4288330078,40.5958933236,323.955291748,1.6413065195,
2010,10,15,21,0,15,27.5016618194,980.6873168945,46.9555733065,319.7827148438,1.4317286015,
2010,10,15,22,0,13,26.8304885736,980.7254638672,42.9608238662,311.9574890137,1.2890648842,
2010,10,15,23,0,14,26.123378136,980.4863891602,50.3387373713,302.192565918,1.2165050507,
2010,10,16,0,0,13,25.4562638515,980.0830078125,47.2683275526,295.5291748047,1.1877777576,
2010,10,16,1,0,14,24.7932987121,979.5137939453,54.3898486637,294.9652709961,1.155415535,
2010,10,16,2,0,13,24.1784329156,979.5396118164,51.562506149,289.4096374512,1.2976270914,
2010,10,16,3,0,14,23.6007456334,979.4163208008,56.8758616556,285.3383178711,1.511813283,
2010,10,16,4,0,12,23.0982999128,979.8003540039,52.1607497659,284.1167602539,1.6309940815,
2010,10,16,5,0,14,22.6305943157,980.1873168945,58.4310654213,282.9403686523,1.6798170805,
2010,10,16,6,0,13,22.5195218984,980.7109375,55.0847140952,279.6504516602,1.6854336262,
2010,10,16,7,109,14,24.2552351032,981.3583374023,54.7284101321,274.7252807617,1.6383851767,
2010,10,16,8,321,16,26.0959506539,981.6426391602,54.4343867067,264.9527893066,1.2690186501,
2010,10,16,9,516,17,28.6488697275,981.7215576172,49.5613244121,253.2042999268,1.0160847902,
2010,10,16,10,670,17,31.7243449864,981.4436645508,41.3889347482,263.7949829102,1.0648041964,
